subject_id,property_id,object_id,reference_uri,reference_supporting_text,reference_date,property_label,property_description,property_uri
HGNC:29170,RO:0002200,HP:0000737,http://purl.obolibrary.org/obo/MONDO_0005835,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:5304801,RO:0002200,HP:0001824,https://www.ncbi.nlm.nih.gov/pubmed/22219281,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0007739,RO:0002200,HP:0002591,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:11007,RO:0002200,HP:0000751,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0016621,RO:0002200,HP:0002500,http://purl.obolibrary.org/obo/MONDO_0016621,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
dbSNP:rs4720024,GENO:0000418,ENSEMBL:ENSG00000250424,NA,This edge comes from the Monarch Initiative 2022.,2022-06-27,has_affected_feature,NA,http://purl.obolibrary.org/obo/GENO_0000418
HGNC:4851,RO:0002200,HP:0000718,"http://purl.obolibrary.org/obo/MONDO_0007739|https://www.ncbi.nlm.nih.gov/pubmed/8401587,20154343,8755937",This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:5566682,RO:0002200,HP:0001251,https://www.ncbi.nlm.nih.gov/pubmed/15843620,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:5617271,RO:0002200,HP:0001251,https://www.ncbi.nlm.nih.gov/pubmed/23001568,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0016621,RO:0002200,HP:0002067,http://purl.obolibrary.org/obo/MONDO_0016621,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:5698523,RO:0002200,HP:0001824,https://www.ncbi.nlm.nih.gov/pubmed/25609071,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
dbSNP:rs3889139,RO:0003304,MONDO:0007739,https://www.ncbi.nlm.nih.gov/pubmed/28642124,This edge comes from the Monarch Initiative 2022.,2022-06-27,contributes to condition,NA,http://purl.obolibrary.org/obo/RO_0003304
MGI:5286128,RO:0002200,HP:0001251,https://www.ncbi.nlm.nih.gov/pubmed/21515588,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0007739,RO:0002200,HP:0010794,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
dbSNP:rs80260687,RO:0003304,MONDO:0007739,https://www.ncbi.nlm.nih.gov/pubmed/28642124,This edge comes from the Monarch Initiative 2022.,2022-06-27,contributes to condition,NA,http://purl.obolibrary.org/obo/RO_0003304
MGI:3800927,RO:0003301,MONDO:0007739,https://www.ncbi.nlm.nih.gov/pubmed/18550760,This edge comes from the Monarch Initiative 2022.,2022-06-27,has role in modeling,NA,http://purl.obolibrary.org/obo/RO_0003301
MGI:5700345,RO:0002200,HP:0001824,https://www.ncbi.nlm.nih.gov/pubmed/25789755,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0016621,RO:0002331,REACT:R-HSA-9022692,NA,This edge comes from the Monarch Initiative 2022.,2022-06-27,involved_in,NA,http://purl.obolibrary.org/obo/RO_0002331
MGI:3813482,RO:0002610,HGNC:4851,NA,This edge comes from the Monarch Initiative 2022.,2022-06-27,correlated with,NA,http://purl.obolibrary.org/obo/RO_0002610
MGI:3586839,RO:0003301,MONDO:0007739,https://www.ncbi.nlm.nih.gov/pubmed/7774020,This edge comes from the Monarch Initiative 2022.,2022-06-27,has role in modeling,NA,http://purl.obolibrary.org/obo/RO_0003301
MGI:3613525,RO:0002200,HP:0002067,https://www.ncbi.nlm.nih.gov/pubmed/16777606,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
dbSNP:rs73786719,RO:0003304,MONDO:0007739,https://www.ncbi.nlm.nih.gov/pubmed/28642124,This edge comes from the Monarch Initiative 2022.,2022-06-27,contributes to condition,NA,http://purl.obolibrary.org/obo/RO_0003304
dbSNPIndividual:22796,RO:0003301,MONDO:0007739,NA,This edge comes from the Monarch Initiative 2022.,2022-06-27,has role in modeling,NA,http://purl.obolibrary.org/obo/RO_0003301
MGI:5432192,RO:0002200,HP:0001251,https://www.ncbi.nlm.nih.gov/pubmed/16230019,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:5052381,RO:0003301,MONDO:0007739,https://www.ncbi.nlm.nih.gov/pubmed/15836623,This edge comes from the Monarch Initiative 2022.,2022-06-27,has role in modeling,NA,http://purl.obolibrary.org/obo/RO_0003301
HGNC:4851,RO:0002200,HP:0002119,http://purl.obolibrary.org/obo/MONDO_0016621,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:1861935,RO:0002200,HP:0000708,https://www.ncbi.nlm.nih.gov/pubmed/15935052,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:2675580,RO:0003301,MONDO:0007739,"https://www.ncbi.nlm.nih.gov/pubmed/28578004,25619660,22508027,24948797,26282324,27995895,22044764,28031289,26210937,23284644,27913616,23284626,33113354,31666698,30451892,24955833,27147650,27236020,27147652,26546830,20357106,28628038,29259100,22542623,33370315,23223017,23209424,23341618,30061661",This edge comes from the Monarch Initiative 2022.,2022-06-27,has role in modeling,NA,http://purl.obolibrary.org/obo/RO_0003301
MGI:2671158,RO:0002200,HP:0001251,https://www.ncbi.nlm.nih.gov/pubmed/9949199,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:5569532,GENO:0000222,MGI:5569537,NA,This edge comes from the Monarch Initiative 2022.,2022-06-27,has_genotype,NA,http://purl.obolibrary.org/obo/GENO_0000222
HGNC:27731,RO:0003304,MONDO:0007739,https://www.ncbi.nlm.nih.gov/pubmed/28642124,This edge comes from the Monarch Initiative 2022.,2022-06-27,contributes to condition,NA,http://purl.obolibrary.org/obo/RO_0003304
MGI:2386951,GENO:0000222,MGI:3530234,NA,This edge comes from the Monarch Initiative 2022.,2022-06-27,has_genotype,NA,http://purl.obolibrary.org/obo/GENO_0000222
MGI:2177757,GENO:0000222,MGI:5698523,NA,This edge comes from the Monarch Initiative 2022.,2022-06-27,has_genotype,NA,http://purl.obolibrary.org/obo/GENO_0000222
dbSNP:rs114643193,GENO:0000418,HGNC:243,NA,This edge comes from the Monarch Initiative 2022.,2022-06-27,has_affected_feature,NA,http://purl.obolibrary.org/obo/GENO_0000418
MONDO:0007739,RO:0002200,HP:0002340,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:11007,RO:0002200,HP:0004408,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:5575509,RO:0002200,HP:0001824,https://www.ncbi.nlm.nih.gov/pubmed/24081492,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:11007,RO:0002200,HP:0002312,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:3698754,RO:0003301,MONDO:0007739,https://www.ncbi.nlm.nih.gov/pubmed/10196365,This edge comes from the Monarch Initiative 2022.,2022-06-27,has role in modeling,NA,http://purl.obolibrary.org/obo/RO_0003301
MGI:3694681,RO:0002610,HGNC:4851,NA,This edge comes from the Monarch Initiative 2022.,2022-06-27,correlated with,NA,http://purl.obolibrary.org/obo/RO_0002610
HGNC:11007,RO:0002200,HP:0200136,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:4429156,RO:0002200,HP:0001251,https://www.ncbi.nlm.nih.gov/pubmed/20018729,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:5700345,RO:0003301,MONDO:0007739,https://www.ncbi.nlm.nih.gov/pubmed/25789755,This edge comes from the Monarch Initiative 2022.,2022-06-27,has role in modeling,NA,http://purl.obolibrary.org/obo/RO_0003301
MONDO:0007739,RO:0002200,HP:0001250,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:2177756,GENO:0000222,MGI:3573927,NA,This edge comes from the Monarch Initiative 2022.,2022-06-27,has_genotype,NA,http://purl.obolibrary.org/obo/GENO_0000222
HGNC:11007,RO:0002200,HP:0000739,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0007739,RO:0002200,HP:0001288,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:3698042,RO:0002200,HP:0000708,https://www.ncbi.nlm.nih.gov/pubmed/15935052,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:29170,RO:0002200,HP:0000739,http://purl.obolibrary.org/obo/MONDO_0005835,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
ZFIN:ZDB-FISH-170608-6,RO:0003301,MONDO:0007739,https://www.ncbi.nlm.nih.gov/pubmed/26645399,This edge comes from the Monarch Initiative 2022.,2022-06-27,has role in modeling,NA,http://purl.obolibrary.org/obo/RO_0003301
HGNC:11007,RO:0002200,HP:0003487,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:2177756,GENO:0000222,MGI:3573928,NA,This edge comes from the Monarch Initiative 2022.,2022-06-27,has_genotype,NA,http://purl.obolibrary.org/obo/GENO_0000222
MGI:4429156,RO:0002200,HP:0001824,https://www.ncbi.nlm.nih.gov/pubmed/20018729,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:11007,RO:0002200,HP:0001332,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:5569528,GENO:0000222,MGI:5569533,NA,This edge comes from the Monarch Initiative 2022.,2022-06-27,has_genotype,NA,http://purl.obolibrary.org/obo/GENO_0000222
dbSNP:rs79029191,GENO:0000418,HGNC:9675,NA,This edge comes from the Monarch Initiative 2022.,2022-06-27,has_affected_feature,NA,http://purl.obolibrary.org/obo/GENO_0000418
MGI:2671158,RO:0002200,HP:0001288,https://www.ncbi.nlm.nih.gov/pubmed/9949199,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:11007,RO:0002200,HP:0000741,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:5432190,RO:0002200,HP:0001251,https://www.ncbi.nlm.nih.gov/pubmed/16230019,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:29170,RO:0002200,HP:0000708,http://purl.obolibrary.org/obo/MONDO_0005835,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:5700345,RO:0002200,HP:0001251,https://www.ncbi.nlm.nih.gov/pubmed/25789755,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0007739,RO:0002200,HP:0040140,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:5569528,RO:0002200,HP:0000752,https://www.ncbi.nlm.nih.gov/pubmed/9771716,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:5635158,RO:0002200,HP:0001251,https://www.ncbi.nlm.nih.gov/pubmed/25661181,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:4851,RO:0002200,HP:0000737,"http://purl.obolibrary.org/obo/MONDO_0016621|http://purl.obolibrary.org/obo/MONDO_0007739|https://www.ncbi.nlm.nih.gov/pubmed/8401587,20154343,8755937",This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:4851,RO:0002200,HP:0001332,"http://purl.obolibrary.org/obo/MONDO_0016621|http://purl.obolibrary.org/obo/MONDO_0054573|http://purl.obolibrary.org/obo/MONDO_0007739|https://www.ncbi.nlm.nih.gov/pubmed/8401587,20154343,8755937",This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:3698041,RO:0003301,MONDO:0007739,https://www.ncbi.nlm.nih.gov/pubmed/10699173,This edge comes from the Monarch Initiative 2022.,2022-06-27,has role in modeling,NA,http://purl.obolibrary.org/obo/RO_0003301
MONDO:0016621,RO:0002200,HP:0002066,http://purl.obolibrary.org/obo/MONDO_0016621,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:3698752,RO:0003301,MONDO:0007739,https://www.ncbi.nlm.nih.gov/pubmed/10196365,This edge comes from the Monarch Initiative 2022.,2022-06-27,has role in modeling,NA,http://purl.obolibrary.org/obo/RO_0003301
MGI:4437302,RO:0002200,HP:0001824,https://www.ncbi.nlm.nih.gov/pubmed/20018729,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:3709758,RO:0002200,HP:0001250,https://www.ncbi.nlm.nih.gov/pubmed/17360497,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:3043476,RO:0002200,HP:0002171,https://www.ncbi.nlm.nih.gov/pubmed/11152661,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:4129208,RO:0002200,HP:0000752,https://www.ncbi.nlm.nih.gov/pubmed/21775500,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:4438241,RO:0002610,HGNC:4851,NA,This edge comes from the Monarch Initiative 2022.,2022-06-27,correlated with,NA,http://purl.obolibrary.org/obo/RO_0002610
MGI:5569533,RO:0002200,HP:0002171,https://www.ncbi.nlm.nih.gov/pubmed/9771716,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:11007,RO:0002200,HP:0002354,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:6294293,RO:0002200,HP:0001251,https://www.ncbi.nlm.nih.gov/pubmed/15190011,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:21212,RO:0003304,MONDO:0007739,https://www.ncbi.nlm.nih.gov/pubmed/28642124,This edge comes from the Monarch Initiative 2022.,2022-06-27,contributes to condition,NA,http://purl.obolibrary.org/obo/RO_0003304
HGNC:4851,RO:0002200,HP:0200136,"http://purl.obolibrary.org/obo/MONDO_0007739|https://www.ncbi.nlm.nih.gov/pubmed/8401587,20154343,8755937",This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:11007,RO:0002200,HP:0001250,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:5432149,RO:0003301,MONDO:0007739,"https://www.ncbi.nlm.nih.gov/pubmed/29192125,23160193,27033979,24949563,26691352,22633949,23786539,23220414,29883458,25583186,28391013,23341618",This edge comes from the Monarch Initiative 2022.,2022-06-27,has role in modeling,NA,http://purl.obolibrary.org/obo/RO_0003301
MGI:5569532,RO:0002200,HP:0002171,https://www.ncbi.nlm.nih.gov/pubmed/9771716,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:11007,RO:0002200,HP:0000737,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:4851,RO:0002200,HP:0001262,"http://purl.obolibrary.org/obo/MONDO_0007739|https://www.ncbi.nlm.nih.gov/pubmed/8401587,20154343,8755937",This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:3851446,RO:0002200,HP:0002119,https://www.ncbi.nlm.nih.gov/pubmed/10778856,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
WormBase:WBGene00009027,RO:HOM0000020,HGNC:4851,NA,This edge comes from the Monarch Initiative 2022.,2022-06-27,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
MGI:3813482,RO:0003301,MONDO:0007739,https://www.ncbi.nlm.nih.gov/pubmed/18632688,This edge comes from the Monarch Initiative 2022.,2022-06-27,has role in modeling,NA,http://purl.obolibrary.org/obo/RO_0003301
MGI:5432176,RO:0002200,HP:0001251,https://www.ncbi.nlm.nih.gov/pubmed/26025364,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:4851,RO:0002200,HP:0002312,"http://purl.obolibrary.org/obo/MONDO_0007739|https://www.ncbi.nlm.nih.gov/pubmed/8401587,20154343,8755937",This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:11007,RO:0002200,HP:0007010,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0007739,RO:0002200,HP:0002500,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:4851,RO:0002200,HP:0003324,"http://purl.obolibrary.org/obo/MONDO_0007739|https://www.ncbi.nlm.nih.gov/pubmed/8401587,20154343,8755937",This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:11007,RO:0002200,HP:0002059,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
dbSNPIndividual:18613,RO:0003301,MONDO:0007739,NA,This edge comes from the Monarch Initiative 2022.,2022-06-27,has role in modeling,NA,http://purl.obolibrary.org/obo/RO_0003301
ZFIN:ZDB-FISH-170608-17,RO:0003301,MONDO:0007739,https://www.ncbi.nlm.nih.gov/pubmed/26645399,This edge comes from the Monarch Initiative 2022.,2022-06-27,has role in modeling,NA,http://purl.obolibrary.org/obo/RO_0003301
HGNC:11007,RO:0002200,HP:0045082,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:2671158,RO:0002200,HP:0002067,https://www.ncbi.nlm.nih.gov/pubmed/9949199,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
dbSNPIndividual:17323,RO:0003301,MONDO:0007739,NA,This edge comes from the Monarch Initiative 2022.,2022-06-27,has role in modeling,NA,http://purl.obolibrary.org/obo/RO_0003301
MGI:1861935,GENO:0000222,MGI:3698042,NA,This edge comes from the Monarch Initiative 2022.,2022-06-27,has_genotype,NA,http://purl.obolibrary.org/obo/GENO_0000222
HGNC:11007,RO:0002200,HP:0002063,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:1861703,RO:0003301,MONDO:0007739,https://www.ncbi.nlm.nih.gov/pubmed/27913616,This edge comes from the Monarch Initiative 2022.,2022-06-27,has role in modeling,NA,http://purl.obolibrary.org/obo/RO_0003301
HGNC:4851,RO:0002200,HP:0000713,"http://purl.obolibrary.org/obo/MONDO_0054573|http://purl.obolibrary.org/obo/MONDO_0007739|https://www.ncbi.nlm.nih.gov/pubmed/8401587,20154343,8755937",This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0016621,RO:0002200,HP:0002073,http://purl.obolibrary.org/obo/MONDO_0016621,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:29170,RO:0002200,HP:0001288,http://purl.obolibrary.org/obo/MONDO_0005835,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:3698039,RO:0003301,MONDO:0007739,"https://www.ncbi.nlm.nih.gov/pubmed/16697652,15935052,10699173",This edge comes from the Monarch Initiative 2022.,2022-06-27,has role in modeling,NA,http://purl.obolibrary.org/obo/RO_0003301
HGNC:11007,RO:0002200,HP:0003107,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0007739,RO:0002200,HP:0002355,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:11007,RO:0002200,HP:0002529,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:3723505,RO:0002200,HP:0001251,https://www.ncbi.nlm.nih.gov/pubmed/11717344,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
ZFIN:ZDB-FISH-170608-4,RO:0003301,MONDO:0007739,https://www.ncbi.nlm.nih.gov/pubmed/26645399,This edge comes from the Monarch Initiative 2022.,2022-06-27,has role in modeling,NA,http://purl.obolibrary.org/obo/RO_0003301
HGNC:4851,RO:0002200,HP:0009088,"http://purl.obolibrary.org/obo/MONDO_0007739|https://www.ncbi.nlm.nih.gov/pubmed/8401587,20154343,8755937",This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
dbSNPIndividual:22138,RO:0003301,MONDO:0007739,NA,This edge comes from the Monarch Initiative 2022.,2022-06-27,has role in modeling,NA,http://purl.obolibrary.org/obo/RO_0003301
MONDO:0016621,RO:0002200,HP:0001272,http://purl.obolibrary.org/obo/MONDO_0016621,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0016621,RO:0002200,HP:0001336,http://purl.obolibrary.org/obo/MONDO_0016621,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:5698523,RO:0003301,MONDO:0007739,https://www.ncbi.nlm.nih.gov/pubmed/25609071,This edge comes from the Monarch Initiative 2022.,2022-06-27,has role in modeling,NA,http://purl.obolibrary.org/obo/RO_0003301
MGI:5575509,RO:0002200,HP:0001251,https://www.ncbi.nlm.nih.gov/pubmed/24081492,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0016621,RO:0002200,HP:0000716,http://purl.obolibrary.org/obo/MONDO_0016621,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:1861934,RO:0003301,MONDO:0007739,https://www.ncbi.nlm.nih.gov/pubmed/27913616,This edge comes from the Monarch Initiative 2022.,2022-06-27,has role in modeling,NA,http://purl.obolibrary.org/obo/RO_0003301
HGNC:21686,RO:0002200,HP:0001250,http://purl.obolibrary.org/obo/MONDO_0013058,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:4851,RO:0002200,HP:0002355,"http://purl.obolibrary.org/obo/MONDO_0007739|https://www.ncbi.nlm.nih.gov/pubmed/8401587,20154343,8755937",This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:5565690,RO:0003301,MONDO:0007739,https://www.ncbi.nlm.nih.gov/pubmed/23810380,This edge comes from the Monarch Initiative 2022.,2022-06-27,has role in modeling,NA,http://purl.obolibrary.org/obo/RO_0003301
MGI:2177756,RO:0003301,MONDO:0007739,https://www.ncbi.nlm.nih.gov/pubmed/23341618,This edge comes from the Monarch Initiative 2022.,2022-06-27,has role in modeling,NA,http://purl.obolibrary.org/obo/RO_0003301
MGI:3800779,RO:0003301,MONDO:0007739,"https://www.ncbi.nlm.nih.gov/pubmed/23160193,25271967,26920069,25619660,25740845,24376631,23123142,27601642,27995895,26908618,26642438,27140644,32387649,26626081,22633949,26508634,23209424,27008868,24951540",This edge comes from the Monarch Initiative 2022.,2022-06-27,has role in modeling,NA,http://purl.obolibrary.org/obo/RO_0003301
MGI:2675620,RO:0002200,HP:0000752,"https://www.ncbi.nlm.nih.gov/pubmed/12926013,17239451",This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
